Stiffness,A_len,B_len,C_len,D_len,E_len,XZ_Rel_Distance
0.08152263374485588,0.2555417695473251,0.25407839506172814,0.26944382716049364,0.2628586419753085,0.27226604938271587,3.4547592091662764
0.08589849108367623,0.25940054869684503,0.25159588477366246,0.25452263374485584,0.25891275720164586,0.27098559670781874,3.1714101653934903
0.08946502057613165,0.2506551440329218,0.25650864197530854,0.25713580246913564,0.26089876543209867,0.27406913580246905,3.1625471959987634
0.08999999999999997,0.26034999999999997,0.26034999999999997,0.26034999999999997,0.26034999999999997,0.26034999999999997,3.030495710701109
0.08864197530864193,0.26309382716049384,0.24929629629629613,0.2608203703703702,0.2558814814814814,0.2756370370370369,3.02049671538463
0.0955555555555555,0.25258888888888886,0.24553333333333333,0.2624666666666666,0.2624666666666666,0.2624666666666666,2.952681998624658
0.09407407407407403,0.2521185185185185,0.25541111111111103,0.2652888888888888,0.2483555555555555,0.2652888888888888,2.905623943613071
0.09499999999999997,0.2582333333333333,0.2582333333333333,0.2582333333333333,0.2582333333333333,0.2582333333333333,2.8413716067351236
0.09209876543209872,0.25149135802469136,0.2558814814814814,0.26905185185185176,0.2591740740740741,0.26905185185185176,2.8101078130365638
0.1,0.254,0.254,0.254,0.254,0.2667,2.7909403390473626
0.09666666666666665,0.24341666666666667,0.26034999999999997,0.26034999999999997,0.26034999999999997,0.26034999999999997,2.7419197346540605
0.1,0.254,0.254,0.2667,0.254,0.254,2.6936619700158304
0.1,0.254,0.254,0.254,0.254,0.254,2.687351977905648
0.1,0.254,0.254,0.254,0.2667,0.254,2.6714015447555224
0.1,0.254,0.2667,0.254,0.254,0.254,2.622720337663947
0.1,0.2667,0.254,0.254,0.254,0.254,2.5652461205207326
0.10500000000000001,0.254,0.254,0.254,0.254,0.254,2.52637542149845
1.0,0.2540000149011612,0.254,0.254,0.254,0.254,0.2618385488177612
1.0,0.254,0.254,0.254,0.254,0.254,0.2614480273689788
1.0000000149011612,0.254,0.254,0.254,0.254,0.254,0.2614480273689788
1.0,0.254,0.254,0.254,0.254,0.2540000149011612,0.2585249463947648
1.0,0.254,0.2540000149011612,0.254,0.254,0.254,0.25819887715864787
1.0,0.254,0.254,0.2540000149011612,0.254,0.254,0.25762285709316507
1.0,0.254,0.254,0.254,0.2540000149011612,0.254,0.2535472770316242
